0,	0,	0.0,	0.0
0.877000033855,	0.118976727128,	0.799468420867,	0.122924573631
0.878000020981,	0.11911239475,	0.856234550417,	0.129008228531
0.878000020981,	0.11911239475,	0.865146684776,	0.0636113743987
0.878000020981,	0.11911239475,	0.981562236823,	0.111458999729
0.878000020981,	0.11911239475,	0.839602968609,	0.182959789717
0.878000020981,	0.11911239475,	0.857509036407,	0.16896990901
0.878000020981,	0.11911239475,	0.85327456215,	0.166848564259
0.878000020981,	0.11911239475,	1.00911318243,	0.117164820202
0.878000020981,	0.11911239475,	0.938770624888,	0.136032627889
0.880000054836,	0.119383722544,	0.907062230004,	0.123737695265
0.878000020981,	0.11911239475,	0.966491368153,	0.124985414712
0.878000020981,	0.11911239475,	0.814116361125,	0.0452943533357
0.877000033855,	0.118976727128,	0.787449444173,	0.115462917853
0.877000033855,	0.118976727128,	0.904830367681,	0.0928938964078
0.878000020981,	0.11911239475,	0.847218415085,	0.129505203065
0.878000020981,	0.11911239475,	1.09235899307,	0.0597307709625
0.878000020981,	0.11911239475,	0.806244581787,	0.0945384119309
0.878000020981,	0.11911239475,	0.908893620625,	0.164381924249
0.877000033855,	0.118976727128,	0.885494732912,	0.00718334399587
0.878000020981,	0.11911239475,	0.971798460039,	0.143287655878
0.878000020981,	0.11911239475,	0.835315728244,	0.111100361757
0.878000020981,	0.11911239475,	0.909921830738,	0.101136223196
0.878000020981,	0.11911239475,	0.856727643877,	0.122127206289
0.878000020981,	0.11911239475,	0.798728489204,	0.0683713775751
0.878000020981,	0.11911239475,	0.742393962062,	0.137922370062
0.877000033855,	0.118976727128,	0.936225387372,	0.0562700965684
0.877000033855,	0.118976727128,	0.73035733164,	0.166958427432
0.878000020981,	0.11911239475,	0.933774836006,	0.137208524497
0.877000033855,	0.118976727128,	0.843962661381,	0.13631984391
0.878000020981,	0.11911239475,	0.847992001017,	0.0575015694964
0.877000033855,	0.118976727128,	0.98371753257,	0.0644241922953
0.87600004673,	0.118841066957,	0.969507104936,	0.0873430036611
0.877000033855,	0.118976727128,	0.869461929608,	0.24659371379
0.878000020981,	0.11911239475,	0.841585398488,	0.101947648475
0.877000033855,	0.118976727128,	0.754464232178,	0.137714750204
0.878000020981,	0.11911239475,	0.754074477799,	0.203086253491
0.878000020981,	0.11911239475,	0.89458315577,	0.136705187778
0.880000054836,	0.119383722544,	0.803431744733,	0.131766105012
0.878000020981,	0.11911239475,	0.750882142645,	0.0723016248953
0.877000033855,	0.118976727128,	0.677227873711,	0.17470377484
0.877000033855,	0.118976727128,	0.911854021049,	0.103229127436
0.877000033855,	0.118976727128,	0.826649629759,	0.113448239731
0.878000020981,	0.11911239475,	0.859171554593,	0.132418947392
0.878000020981,	0.11911239475,	0.727731277991,	0.104107289719
0.878000020981,	0.11911239475,	0.946018982411,	0.149514885844
0.878000020981,	0.11911239475,	0.758290359377,	0.117657268351
0.877000033855,	0.118976727128,	0.78083513585,	0.161731630372
0.877000033855,	0.118976727128,	0.826348562007,	0.150572972392
